wh_df_dem.tif,wh_df_pre.tif,wh_df_slope.tif,wh_df_tem.tif,Type
0.21865,0.48,0.0564167,0.689441,0
0.241158,0.56,0.0118996,0.658385,0
0.221865,0.348571,0.0428927,0.726708,0
0.221865,0.462857,0.0266059,0.68323,0
0.247588,0.497143,0.0511614,0.68944,0
0.22508,0.565714,0.165218,0.689441,0
0.305466,0.731429,0.0718327,0.621118,0
0.286174,0.662857,0.0356922,0.614907,0
0.26045,0.691429,0.093941,0.639751,0
0.26045,0.691429,0.0865264,0.639751,0
0.273312,0.302857,0.0612208,0.52795,0
0.263666,0.302857,0.0827802,0.52795,0
0.22508,0.325714,0.0612208,0.720496,0
0.215434,0.348571,0.0564167,0.726708,0
0.209003,0.382857,0.0303343,0.745342,0
0.234727,0.485714,0.0252408,0.714286,0
0.228296,0.462857,0.0640398,0.68323,0
0.215434,0.462857,0.103898,0.68323,0
0.244373,0.525714,0.0303343,0.627329,0
0.266881,0.731429,0.0564167,0.621118,0
0.270096,0.702857,0.0797438,0.614907,0
0.282958,0.702857,0.0303343,0.614907,0
0.405145,0.24,0.261265,0.409937,0
0.247588,0.32,0.0656729,0.546584,0
0.237942,0.56,0.00841439,0.658385,0
0.241158,0.56,0.058868,0.658385,0
0.234727,0.451429,0.0656729,0.720497,0
0.215434,0.462857,0.00841439,0.68323,0
0.254019,0.474286,0.103898,0.658385,0
0.250804,0.4,0.0612208,0.714286,0
0.250804,0.525714,0,0.627329,0
0.257235,0.542857,0.0775015,0.627329,0
0.241158,0.542857,0.0266059,0.627329,0
0.234727,0.777143,0.0983333,0.68323,0
0.26045,0.302857,0.0640398,0.472049,0
0.289389,0.302857,0.0928101,0.472049,0
0.263666,0.302857,0.0827802,0.52795,0
0.234727,0.314286,0.0832048,0.708074,0
0.21865,0.325714,0.0266059,0.720496,0
0.231511,0.777143,0.126168,0.68323,0
0.237942,0.777143,0.0490452,0.68323,0
0.247588,0.314286,0.114205,0.571428,0
0.247588,0.4,0.0266059,0.677018,0
0.237942,0.44,0.0168282,0.652174,0
0.215434,0.502857,0.0775015,0.726708,0
0.241158,0.68,0.12589,0.683229,0
0.221865,0.777143,0.0188143,0.68323,0
0.263666,0.748571,0.0420602,0.614907,0
0.276527,0.754286,0.0452982,0.590062,0
0.279743,0.731429,0.0612208,0.621118,0
0.33119,0.662857,0.12837,0.614907,0
0.276527,0.662857,0.275236,0.689441,0
0.231511,0.491429,0.0303343,0.664596,0
0.276527,0.491429,0.0531932,0.664596,0
0.244373,0.44,0.037622,0.652174,0
0.215434,0.48,0.0793005,0.732919,0
0.22508,0.382857,0.0118996,0.745342,0
0.237942,0.451429,0.0336517,0.720497,0
0.228296,0.4,0.0118996,0.714286,0
0.234727,0.68,0.0761242,0.683229,0
0.276527,0.731429,0.0336517,0.621118,0
0.418006,0.32,0.187998,0.130435,0
0.286174,0.325714,0.22591,0.47205,0
0.279743,0.302857,0.037622,0.490683,0
0.26045,0.314286,0.109175,0.571428,0
0.234727,0.365714,0.0775015,0.695652,0
0.241158,0.491429,0.0905054,0.664596,0
0.244373,0.4,0.109175,0.677018,0
0.241158,0.44,0.0504659,0.652174,0
0.231511,0.565714,0.0303343,0.677018,0
0.234727,0.36,0.0531932,0.708074,0
0.22508,0.36,0.0168282,0.708074,0
0.237942,0.451429,0.12837,0.720497,0
0.395498,0.788571,0.156565,0.63354,0
0.270096,0.657143,0.058868,0.652174,0
0.212219,0.182857,0.00841439,0.540372,0
0.324759,0.325714,0.353905,0.453416,0
0.395498,0.308571,0.404234,0.447205,0
0.228296,0.308571,0.0420602,0.57764,0
0.244373,0.451429,0.09243,0.677018,0
0.221865,0.348571,0.0640398,0.726708,0
0.215434,0.371429,0.0266059,0.745341,0
0.221865,0.514286,0.0564167,0.732919,0
0.247588,0.542857,0.0504659,0.627329,0
0.273312,0.731429,0.0237975,0.621118,0
0.337621,0.662857,0.124772,0.614907,0
0.209003,0.657143,0.0475819,0.701863,0
0.263666,0.691429,0.0865264,0.639751,0
0.350482,0.32,0.142325,0.130435,0
0.315113,0.325714,0.059465,0.47205,0
0.257235,0.502857,0.0356922,0.695652,0
0.21865,0.325714,0.0452982,0.720496,0
0.212219,0.777143,0.0531932,0.68323,0
0.302251,0.651429,0.109496,0.63354,0
0.263666,0.691429,0.0640398,0.639751,0
0.215434,0.262857,0.0612208,0.546584,0
0.221865,0.365714,0.0475819,0.726708,0
0.22508,0.422857,0.0252408,0.695652,0
0.273312,0.748571,0.0428927,0.614907,0
0.244373,0.314286,0.034687,0.571428,0
0.237942,0.451429,0.0168282,0.677018,0
0.21865,0.565714,0.152962,0.677018,0
0.22508,0.48,0.0303343,0.732919,0
0.22508,0.314286,0.0188143,0.708074,0
0.221865,0.314286,0.0336517,0.708074,0
0.215434,0.337143,0.105242,0.732919,0
0.192926,0.308571,0.0538534,0.726708,0
0.22508,0.365714,0.0188143,0.726708,0
0.257235,0.657143,0.0844659,0.652174,0
0.212219,0.182857,0,0.540372,0
0.21865,0.194286,0.0188143,0.546584,0
0.305466,0.325714,0.106239,0.47205,0
0.237942,0.314286,0.0420602,0.571428,0
0.26045,0.491429,0.0865264,0.664596,0
0.215434,0.48,0.034687,0.701863,0
0.231511,0.36,0.0713398,0.708074,0
0.228296,0.354286,0.0693331,0.732919,0
0.247588,0.56,0.0504659,0.714285,0
0.26045,0.542857,0.132662,0.627329,0
0.289389,0.771429,0.105242,0.583851,0
0.263666,0.148571,0.258398,0.465838,0
0.437299,0.302857,0.307838,0.242236,0
0.241158,0.302857,0.0118996,0.52795,0
0.221865,0.48,0.0420602,0.701863,0
0.209003,0.342857,0.0504659,0.73913,0
0.21865,0.331429,0.0640398,0.732919,0
0.270096,0.525714,0.0612208,0.627329,0
0.209003,0.68,0.0452982,0.683229,0
0.254019,0.685714,0.0756595,0.652174,0
0.305466,0.308571,0.130534,0.447205,0
0.241158,0.434286,0.0188143,0.701863,0
0.215434,0.148571,0.0718327,0.503105,0
0.22508,0.182857,0.037622,0.559006,0
0.26045,0.302857,0.0775015,0.52795,0
0.241158,0.32,0.0420602,0.546584,0
0.228296,0.331429,0.126998,0.732919,0
0.286174,0.731429,0.0188143,0.621118,0
0.254019,0.651429,0.102192,0.63354,0
0.237942,0.685714,0.0612208,0.645963,0
0.212219,0.177143,0,0.546584,0
0.26045,0.491429,0.0761242,0.664596,0
0.209003,0.337143,0.242249,0.732919,0
0.231511,0.337143,0.0905054,0.732919,0
0.189711,0.308571,0.0490452,0.726708,0
0.212219,0.331429,0.0531932,0.732919,0
0.221865,0.365714,0.0827802,0.726708,0
0.228296,0.365714,0.0893305,0.726708,0
0.282958,0.542857,0.102192,0.627329,0
0.22508,0.777143,0.0672661,0.68323,0
0.282958,0.788571,0.101154,0.63354,0
0.270096,0.754286,0.138845,0.590062,0
0.212219,0.668571,0.0775015,0.701863,0
0.594855,0.348571,0.364492,0.217391,0
0.630225,0.348571,0.306539,0.217391,0
0.617363,0.348571,0.139599,0.217391,0
0.234727,0.48,0.0452982,0.689441,0
0.241158,0.44,0.0511614,0.652174,0
0.241158,0.44,0.0428927,0.652174,0
0.221865,0.4,0.114205,0.714286,0
0.247588,0.56,0.0511614,0.714285,0
0.212219,0.262857,0.0303343,0.546584,0
0.411576,0.371429,0.386807,0,0
0.247588,0.302857,0.110454,0.503105,0
0.21865,0.491429,0.0168282,0.701863,0
0.244373,0.56,0.0983333,0.714285,0
0.266881,0.731429,0.0693331,0.621118,0
0.202572,0.634286,0.0188143,0.714285,0
0.21865,0.222857,0.0168282,0.546584,0
0.311897,0.331429,0.114205,0.366459,0
0.228296,0.308571,0.0983333,0.540372,0
0.221865,0.32,0.0188143,0.546584,0
0.21865,0.491429,0.102535,0.701863,0
0.22508,0.28,0.059465,0.670807,0
0.247588,0.565714,0.101154,0.689441,0
0.299035,0.325714,0.0857082,0.47205,0
0.244373,0.302857,0.0775015,0.52795,0
0.22508,0.32,0.0266059,0.546584,0
0.21865,0.325714,0.0983333,0.658385,0
0.237942,0.485714,0.0336517,0.695652,0
0.22508,0.491429,0.0168282,0.701863,0
0.21865,0.491429,0.0452982,0.701863,0
0.212219,0.445714,0.0606412,0.751552,0
0.21865,0.445714,0.23496,0.751552,0
0.247588,0.565714,0.0420602,0.689441,0
0.273312,0.525714,0.0957959,0.627329,0
0.289389,0.542857,0.118724,0.627329,0
0.292605,0.771429,0.102535,0.583851,0
0.273312,0.748571,0.0840476,0.614907,0
0.270096,0.702857,0.119314,0.614907,0
0.215434,0.668571,0.0420602,0.701863,0
0.276527,0.308571,0.130265,0.447205,0
0.244373,0.32,0.0475819,0.546584,0
0.244373,0.48,0.034687,0.689441,0
0.209003,0.474286,0.0266059,0.695652,0
0.22508,0.365714,0.0356922,0.726708,0
0.212219,0.365714,0.0428927,0.726708,0
0.286174,0.525714,0.118724,0.627329,0
0.212219,0.668571,0.00841439,0.701863,0
0.221865,0.177143,0.0452982,0.546584,0
0.389068,0.251429,0.329048,0.428571,0
0.350482,0.268571,0.361992,0.416149,0
0.247588,0.308571,0.114205,0.540372,0
0.244373,0.434286,0.0640398,0.701863,0
0.221865,0.491429,0.0336517,0.701863,0
0.254019,0.771429,0.059465,0.583851,0
0.270096,0.731429,0.034687,0.621118,0
0.247588,0.685714,0.106239,0.68323,0
0.33119,0.268571,0.24267,0.416149,0
0.254019,0.308571,0.059465,0.540372,0
0.228296,0.32,0.0420602,0.546584,0
0.221865,0.314286,0.112658,0.571428,0
0.266881,0.588571,0.0908936,0.689441,0
0.215434,0.474286,0.0640398,0.695652,0
0.21865,0.491429,0.0168282,0.701863,0
0.231511,0.308571,0.0420602,0.726708,0
0.22508,0.331429,0.0640398,0.732919,0
0.21865,0.354286,0.0428927,0.732919,0
0.212219,0.365714,0.0475819,0.726708,0
0.279743,0.748571,0.112033,0.614907,0
0.244373,0.685714,0.0511614,0.645963,0
0.347267,0.188571,0.4651,0.453416,0
0.276527,0.302857,0.0188143,0.472049,1
0.244373,0.325714,0.034687,0.683229,0
0.209003,0.474286,0.103898,0.695652,0
0.215434,0.474286,0.0531932,0.695652,0
0.250804,0.56,0.034687,0.714285,0
0.241158,0.565714,0.0420602,0.689441,0
0.282958,0.542857,0.037622,0.627329,0
0.266881,0.771429,0.110454,0.583851,0
0.279743,0.737143,0.0677888,0.614907,0
0.273312,0.737143,0.0252408,0.614907,0
0.241158,0.668571,0.0420602,0.658385,0
0.279743,0.657143,0.131336,0.664596,0
0.212219,0.634286,0.059465,0.714285,0
0.244373,0.685714,0.116638,0.68323,0
0.273312,0.2,0.109496,0.540372,0
0.421222,0.251429,0.259966,0.428571,0
0.318328,0.297143,0.352798,0.503105,0
0.231511,0.308571,0.0237975,0.726708,0
0.21865,0.182857,0.0252408,0.559006,0
0.369775,0.302857,0.305669,0.242236,0
0.324759,0.331429,0.093941,0.366459,0
0.250804,0.302857,0.0266059,0.52795,0
0.257235,0.32,0.0490452,0.546584,0
0.237942,0.502857,0.0531932,0.714285,0
0.234727,0.485714,0.0713398,0.695652,0
0.231511,0.491429,0.188733,0.701863,0
0.212219,0.337143,0.0511614,0.732919,0
0.205788,0.365714,0.0420602,0.745341,0
0.257235,0.565714,0.107554,0.689441,0
0.254019,0.777143,0.0303343,0.639751,0
0.241158,0.691429,0.0252408,0.645962,0
0.231511,0.691429,0.117835,0.645962,0
0.205788,0.634286,0.00841439,0.714285,0
0.244373,0.2,0.0877392,0.540372,0
0.315113,0.297143,0.38813,0.503105,0
0.324759,0.297143,0.321846,0.503105,0
0.247588,0.502857,0.059465,0.714285,0
0.212219,0.36,0.037622,0.726708,0
0.212219,0.485714,0.034687,0.695652,0
0.279743,0.542857,0.0797438,0.627329,0
0.282958,0.777143,0.0511614,0.639751,0
0.279743,0.777143,0.0677888,0.627329,0
0.237942,0.668571,0.093941,0.701863,0
0.237942,0.691429,0.0490452,0.695652,0
0.215434,0.182857,0.00841439,0.559006,0
0.379421,0.274286,0.185217,0.335403,0
0.270096,0.302857,0.114205,0.503105,0
0.241158,0.588571,0.0511614,0.689441,0
0.21865,0.491429,0.0656729,0.701863,0
0.205788,0.365714,0,0.745341,0
0.215434,0.354286,0.0511614,0.732919,0
0.244373,0.56,0.0564167,0.714285,0
0.276527,0.777143,0.034687,0.639751,0
0.289389,0.668571,0.0511614,0.627329,0
0.241158,0.685714,0.0793005,0.68323,0
0.26045,0.685714,0.0303343,0.68323,0
0.292605,0.234286,0.106239,0.478261,0
0.864952,0.302857,0.66916,0.242236,0
0.353698,0.274286,0.093941,0.335403,0
0.289389,0.325714,0.0865264,0.47205,0
0.244373,0.302857,0.124772,0.52795,0
0.22508,0.337143,0.0756595,0.602484,0
0.231511,0.337143,0.0452982,0.602484,0
0.241158,0.588571,0.00841439,0.689441,0
0.231511,0.365714,0.103898,0.726708,0
0.247588,0.422857,0.037622,0.695652,0
0.299035,0.765714,0.0511614,0.608695,0
0.26045,0.737143,0.0928101,0.614907,0
0.234727,0.691429,0.0564167,0.645962,0
0.26045,0.685714,0.0564167,0.645963,0
0.273312,0.2,0.155896,0.540372,0
0.205788,0.365714,0,0.745341,0
0.228296,0.308571,0.0511614,0.726708,0
0.241158,0.691429,0,0.683229,0
0.244373,0.777143,0.0118996,0.639751,0
0.26045,0.668571,0.0797438,0.627329,0
0.302251,0.251429,0.0797438,0.428571,0
0.347267,0.337143,0.190918,0.236024,0
0.215434,0.491429,0.00841439,0.701863,0
0.196141,0.445714,0,0.751552,0
0.247588,0.691429,0.0475819,0.683229,0
0.254019,0.777143,0,0.639751,0
0.286174,0.765714,0.0420602,0.608695,0
0.26045,0.691429,0.127823,0.645962,0
0.257235,0.657143,0.143304,0.664596,0
0.234727,0.668571,0.0693331,0.701863,0
0.276527,0.685714,0.112658,0.645963,0
0.221865,0.691429,0.034687,0.695652,0
0.302251,0.251429,0.112033,0.428571,0
0.302251,0.331429,0.102192,0.366459,0
0.221865,0.337143,0.0908936,0.602484,0
0.241158,0.588571,0.0531932,0.689441,0
0.209003,0.445714,0.151127,0.751552,0
0.234727,0.348571,0.0656729,0.732919,0
0.21865,0.274286,0.0356922,0.720496,0
0.228296,0.354286,0.0928101,0.732919,0
0.244373,0.582857,0.121065,0.658385,0
0.311897,0.611429,0.146437,0.652174,0
0.221865,0.714286,0.0775015,0.689441,0
0.276527,0.777143,0.0237975,0.627329,0
0.270096,0.691429,0.0844659,0.645962,0
0.276527,0.188571,0.112969,0.453416,0
0.228296,0.222857,0.114205,0.546584,0
0.215434,0.182857,0.0252408,0.559006,0
0.292605,0.251429,0.0118996,0.428571,0
0.250804,0.502857,0.114205,0.714285,0
0.221865,0.44,0.0420602,0.689441,0
0.234727,0.44,0.0564167,0.714285,0
0.237942,0.748571,0.170803,0.664596,0
0.273312,0.765714,0.0612208,0.608695,0
0.305466,0.668571,0.102192,0.596273,0
0.299035,0.251429,0.184092,0.428571,0
0.257235,0.325714,0.110454,0.577639,0
0.21865,0.411429,0.112658,0.645962,0
0.247588,0.588571,0.0983333,0.689441,0
0.221865,0.491429,0.059465,0.701863,0
0.270096,0.657143,0.0797438,0.658385,0
0.231511,0.714286,0.150897,0.689441,0
0.254019,0.777143,0.0188143,0.639751,0
0.282958,0.737143,0.0957959,0.614907,0
0.276527,0.691429,0.059465,0.645962,0
0.244373,0.691429,0.0640398,0.645962,0
0.234727,0.657143,0.132662,0.664596,0
0.241158,0.685714,0.0168282,0.68323,0
0.247588,0.685714,0.117835,0.68323,0
0.282958,0.685714,0.0475819,0.645963,0
0.244373,0.188571,0.0538534,0.453416,0
0.29582,0.234286,0.00841439,0.478261,0
0.315113,0.337143,0.123926,0.236024,0
0.321543,0.331429,0.0718327,0.366459,0
0.241158,0.325714,0.0713398,0.577639,0
0.247588,0.388571,0.0452982,0.621118,0
0.234727,0.48,0.120192,0.658385,0
0.244373,0.6,0.0538534,0.677018,0
0.234727,0.588571,0.0336517,0.689441,0
0.21865,0.274286,0.0656729,0.720496,0
0.231511,0.714286,0.0504659,0.689441,0
0.241158,0.777143,0.101154,0.639751,0
0.263666,0.777143,0.0490452,0.639751,0
0.254019,0.737143,0.0531932,0.614907,0
0.257235,0.691429,0.116638,0.645962,0
0.327974,0.331429,0.0979749,0.366459,0
0.22508,0.325714,0.0266059,0.559006,0
0.263666,0.325714,0.131069,0.577639,0
0.257235,0.6,0.0908936,0.677018,0
0.231511,0.32,0.0538534,0.720497,0
0.21865,0.491429,0.0118996,0.701863,0
0.215434,0.268571,0.059465,0.714285,0
0.228296,0.44,0.0420602,0.714285,0
0.254019,0.548571,0.116938,0.695652,0
0.263666,0.657143,0.0840476,0.658385,0
0.209003,0.411429,0.058868,0.645962,0
0.234727,0.502857,0.0237975,0.714285,0
0.234727,0.36,0.0420602,0.726708,0
0.228296,0.44,0.0475819,0.689441,0
0.21865,0.28,0.0188143,0.670807,0
0.215434,0.274286,0.00841439,0.720496,0
0.22508,0.331429,0.0188143,0.732919,0
0.254019,0.657143,0.0844659,0.658385,0
0.254019,0.748571,0.0713398,0.664596,0
0.273312,0.691429,0.146675,0.645962,0
0.21865,0.222857,0.0118996,0.546584,0
0.22508,0.325714,0.0428927,0.577639,0
0.250804,0.388571,0.093941,0.621118,0
0.234727,0.588571,0.0718327,0.689441,0
0.241158,0.36,0.0908936,0.726708,0
0.231511,0.337143,0.172623,0.726708,0
0.209003,0.411429,0.102535,0.73913,0
0.212219,0.411429,0.0893305,0.73913,0
0.215434,0.52,0.0252408,0.745342,0
0.22508,0.714286,0.0428927,0.689441,0
0.26045,0.691429,0.0531932,0.645962,0
0.237942,0.691429,0.037622,0.645962,0
0.209003,0.411429,0.0266059,0.645962,0
0.26045,0.6,0.0612208,0.677018,0
0.250804,0.588571,0.0266059,0.689441,0
0.237942,0.491429,0.0908936,0.701863,0
0.244373,0.44,0.0877392,0.714285,0
0.250804,0.691429,0.190737,0.683229,0
0.228296,0.657143,0.0118996,0.664596,0
0.26045,0.64,0.114205,0.689441,0
0.266881,0.297143,0.034687,0.360248,0
0.212219,0.411429,0.0420602,0.645962,0
0.22508,0.474286,0.0188143,0.695652,0
0.234727,0.548571,0.210827,0.695652,0
0.254019,0.691429,0.0252408,0.683229,0
0.215434,0.748571,0.034687,0.664596,0
0.305466,0.737143,0.00841439,0.614907,0
0.247588,0.668571,0.034687,0.658385,0
0.26045,0.685714,0.0950583,0.68323,0
0.244373,0.325714,0.0793005,0.546583,0
0.221865,0.325714,0.0718327,0.577639,0
0.237942,0.611429,0.0252408,0.68323,0
0.254019,0.6,0.0356922,0.677018,0
0.237942,0.588571,0.120192,0.689441,0
0.221865,0.337143,0.0188143,0.726708,0
0.22508,0.337143,0.0840476,0.757764,0
0.21865,0.52,0.0475819,0.745342,0
0.228296,0.44,0.109496,0.714285,0
0.247588,0.611429,0.0428927,0.652174,0
0.244373,0.611429,0.0420602,0.652174,0
0.26045,0.777143,0.0420602,0.639751,0
0.263666,0.777143,0.0420602,0.639751,0
0.250804,0.777143,0.140596,0.639751,0
0.26045,0.691429,0.191099,0.645962,0
0.26045,0.668571,0.296701,0.658385,0
0.205788,0.411429,0.0336517,0.645962,0
0.21865,0.308571,0.0827802,0.73913,0
0.254019,0.44,0.109175,0.714285,0
0.244373,0.611429,0.0420602,0.652174,0
0.244373,0.777143,0.0840476,0.639751,0
0.270096,0.777143,0.101154,0.639751,0
0.273312,0.765714,0.0606412,0.608695,0
0.276527,0.765714,0.0303343,0.608695,0
0.263666,0.691429,0.149969,0.645962,0
0.212219,0.16,0.034687,0.521739,0
0.231511,0.325714,0.112033,0.596273,0
0.244373,0.411429,0.154549,0.645962,0
0.237942,0.611429,0.0905054,0.68323,0
0.228296,0.52,0.0531932,0.745342,0
0.221865,0.394286,0.0612208,0.720497,0
0.266881,0.582857,0.0693331,0.658385,0
0.26045,0.765714,0.0237975,0.608695,0
0.212219,0.548571,0.0303343,0.689441,0
0.244373,0.6,0.0751919,0.677018,0
0.221865,0.28,0.034687,0.714285,0
0.257235,0.394286,0.135273,0.720497,0
0.244373,0.188571,0.0677888,0.453416,0
0.212219,0.262857,0,0.546584,0
0.22508,0.325714,0.0751919,0.596273,0
0.237942,0.611429,0.0188143,0.68323,0
0.244373,0.502857,0.0606412,0.714285,0
0.212219,0.474286,0.034687,0.695652,0
0.231511,0.291429,0.121065,0.695652,0
0.202572,0.28,0.0775015,0.714285,0
0.237942,0.44,0.0564167,0.714285,0
0.254019,0.777143,0.103898,0.639751,0
0.273312,0.777143,0.0118996,0.639751,0
0.244373,0.657143,0.0356922,0.664596,0
0.250804,0.685714,0.0564167,0.695652,0
0.234727,0.222857,0.0640398,0.540372,0
0.247588,0.325714,0.0531932,0.559006,0
0.21865,0.325714,0.0511614,0.577639,1
0.21865,0.411429,0.148567,0.645962,0
0.273312,0.611429,0.193078,0.68323,0
0.250804,0.588571,0.034687,0.689441,0
0.221865,0.268571,0,0.695652,0
0.221865,0.268571,0.0303343,0.695652,0
0.221865,0.308571,0.0252408,0.73913,0
0.22508,0.714286,0.109496,0.689441,0
0.257235,0.777143,0.059465,0.639751,0
0.292605,0.737143,0.132662,0.614907,0
0.279743,0.668571,0.0761242,0.658385,0
0.257235,0.171429,0.0303343,0.47205,0
0.241158,0.325714,0.0656729,0.577639,0
0.209003,0.417143,0.102192,0.776397,0
0.257235,0.394286,0.0718327,0.701863,0
0.266881,0.777143,0.0336517,0.627329,0
0.302251,0.274286,0.116638,0.472049,0
0.205788,0.337143,0.142325,0.602484,0
0.21865,0.548571,0.0564167,0.689441,0
0.21865,0.491429,0.0168282,0.701863,0
0.231511,0.325714,0.0252408,0.732919,0
0.221865,0.52,0.0266059,0.745342,0
0.247588,0.514286,0.0840476,0.732919,0
0.254019,0.777143,0.142325,0.639751,0
0.228296,0.657143,0.102192,0.664596,0
0.282958,0.308571,0.0266059,0.509317,0
0.199357,0.337143,0.0957959,0.602484,0
0.26045,0.611429,0.109496,0.68323,0
0.250804,0.588571,0.0188143,0.689441,0
0.231511,0.428571,0.116638,0.745341,0
0.212219,0.354286,0.059465,0.73913,0
0.205788,0.714286,0.0336517,0.689441,0
0.241158,0.748571,0.0266059,0.664596,0
0.254019,0.748571,0.0840476,0.664596,0
0.250804,0.777143,0.142815,0.627329,0
0.247588,0.685714,0.0168282,0.695652,0
0.221865,0.16,0.0475819,0.521739,0
0.273312,0.257143,0.0612208,0.490683,0
0.250804,0.325714,0.0504659,0.559006,0
0.234727,0.388571,0.0857082,0.621118,0
0.250804,0.48,0.0640398,0.658385,0
0.209003,0.548571,0.0356922,0.689441,0
0.22508,0.36,0.0761242,0.726708,0
0.21865,0.28,0.0452982,0.714285,0
0.215434,0.354286,0.0475819,0.73913,0
0.21865,0.52,0.0606412,0.745342,0
0.228296,0.548571,0.112969,0.695652,0
0.234727,0.691429,0.0188143,0.683229,0
0.209003,0.714286,0.0677888,0.689441,0
0.221865,0.657143,0.0188143,0.664596,0
0.244373,0.257143,0.0428927,0.490683,0
0.202572,0.337143,0.0531932,0.63354,0
0.244373,0.411429,0.059465,0.708074,0
0.244373,0.394286,0.093941,0.720497,0
0.263666,0.611429,0.0118996,0.652174,0
0.209003,0.714286,0.037622,0.689441,0
0.270096,0.691429,0.0844659,0.645962,0
0.209003,0.645714,0.0827802,0.732919,0
0.212219,0.411429,0.106239,0.73913,0
0.221865,0.394286,0.00841439,0.720497,0
0.247588,0.394286,0.146437,0.701863,0
0.244373,0.777143,0.0490452,0.627329,0
0.257235,0.777143,0.13758,0.627329,0
0.257235,0.651429,0.0983333,0.658385,0
0.273312,0.274286,0.0751919,0.472049,0
0.221865,0.325714,0.0168282,0.577639,0
0.22508,0.28,0.0336517,0.714285,0
0.205788,0.354286,0,0.73913,0
0.244373,0.394286,0.093941,0.701863,0
0.237942,0.691429,0.0905054,0.683229,0
0.221865,0.662857,0.0511614,0.695652,0
0.228296,0.548571,0.0475819,0.689441,0
0.247588,0.354286,0.034687,0.732919,0
0.250804,0.354286,0.0538534,0.732919,0
0.22508,0.748571,0.0865264,0.664596,0
0.237942,0.674286,0.123926,0.658385,0
0.21865,0.668571,0.0356922,0.68323,0
0.202572,0.645714,0.0303343,0.732919,0
0.221865,0.194286,0.0504659,0.565217,0
0.212219,0.2,0,0.559006,0
0.311897,0.285714,0.130265,0.416149,0
0.221865,0.337143,0.037622,0.602484,0
0.237942,0.548571,0.0252408,0.689441,0
0.237942,0.548571,0,0.689441,0
0.234727,0.622857,0.037622,0.695652,0
0.234727,0.622857,0.0723222,0.695652,0
0.247588,0.354286,0.0877392,0.732919,0
0.22508,0.308571,0.0950583,0.720497,0
0.228296,0.691429,0.0188143,0.683229,0
0.244373,0.777143,0.201987,0.639751,0
0.308682,0.737143,0.135532,0.596273,0
0.263666,0.691429,0.0252408,0.639751,0
0.250804,0.234286,0.103898,0.509317,0
0.279743,0.308571,0.0865264,0.509317,0
0.247588,0.325714,0.0957959,0.559006,0
0.244373,0.582857,0.0793005,0.652174,0
0.244373,0.622857,0.0656729,0.695652,0
0.231511,0.434286,0,0.73913,0
0.241158,0.428571,0.12837,0.745341,0
0.199357,0.354286,0.0908936,0.73913,0
0.21865,0.308571,0.0420602,0.73913,0
0.215434,0.308571,0.0336517,0.720497,0
0.254019,0.337143,0.0640398,0.726708,0
0.215434,0.514286,0.0893305,0.732919,0
0.212219,0.714286,0.034687,0.689441,0
0.231511,0.765714,0.037622,0.677018,0
0.289389,0.754286,0.12589,0.621118,0
0.273312,0.674286,0.109496,0.658385,0
0.250804,0.622857,0.0490452,0.695652,0
0.237942,0.537143,0.142571,0.726708,0
0.228296,0.434286,0.0797438,0.73913,0
0.237942,0.354286,0.0905054,0.732919,0
0.209003,0.268571,0.0356922,0.695652,0
