aSlopwgs84r.tif,ChinaDemSigned1r.tif,cngdp20101r.tif,dist2highwayr.tif,dist2hsrstationsr.tif,dist2importanttownr.tif,dist2iprimaryr.tif,dist2isecondaryr.tif,dist2prefecture_cityr.tif,dist2provincial_capitalr.tif,dist2railwayr.tif,dist2trunkr.tif,HWSD_China_Geo1r.tif,p0p2010_wgs84r.tif,wc2.0_bio_30s_01r.tif,wc2.0_bio_30s_12r.tif,Type
0.0286328,0.0819419,0.0080889,0.0934986,0.425526,0.0688653,0.0553953,0.00799781,0.109517,0.574181,0.00536049,0.0356172,0.998314,0.0150484,0.92667,0.199799,0
0.0188055,0.0596784,0.00225209,0.0312296,0.442392,0.0991311,0.267039,0.111706,0.160557,0.496434,0.0601139,0.054387,0.492411,0,0.940521,0.196787,0
0.182135,0.0949289,7.02289e-05,0.0791655,0.384432,0.111851,0.302389,0.213965,0.302393,0.356407,0.18137,0.42145,0.887015,0,0.920424,0.243976,0
0.0191777,0.0528757,0.0024785,0.164395,0.0692646,0.0419394,0.0319531,0.16738,0.0690121,0.113995,0.0378526,0.144358,0.475548,0.0171717,0.948669,0.34739,0
0.0135627,0.0525665,0.0160911,0.0475251,0.117979,0.0320302,0.166213,0.0246665,0.203441,0.0732512,0.0355203,0.113866,0.468803,0.00987425,0.956274,0.419679,0
0.443606,0.273964,1.09355e-05,0.110129,0.341273,0.373126,0.224145,0.072853,0.589187,0.958643,0.379176,0.205884,0.06914,0,0.822922,0.394578,0
0.0286328,0.0615337,0.00601736,0.00222978,0.0623016,0.0475508,0.00600847,0.0601954,0.192477,0.0656679,0.00210567,0.104341,0.910624,0,0.949484,0.418675,0
0.206916,0.319728,0.00118334,0.175743,0.442672,0.280265,0.261644,0.203591,0.468715,0.903022,0.346983,0.280629,0.892074,0,0.72352,0.417671,0
0.0318967,0.0534941,0.00374166,0.0217011,0.198766,0.0466066,0.120657,0.158389,0.336262,0.203647,0.0366765,0.199164,0.998314,0,0.944867,0.303213,0
0.0286328,0.0630798,0.00507228,0.0477193,0.189528,0.0697259,0.086061,0.0661105,0.302035,0.189453,0.0166212,0.206106,0.455312,0,0.956545,0.485944,0
0.102619,0.299011,0.000285422,0.160748,0.295343,0.52105,0.427119,0.0213408,0.724349,0.903144,0.351211,0.322278,0.0573356,0,0.807442,0.447791,0
0.167622,0.369511,0.000870647,0.0688477,0.279467,0.159863,0.170164,0.143863,0.265059,0.800425,0.236455,0.179935,0.0556492,0,0.719174,0.406626,0
0.0321171,0.0510204,0.0111287,0.0151428,0.179868,0.0498517,0.065888,0.106991,0.339831,0.143847,0.121805,0.202255,0.998314,0.00869924,0.963607,0.454819,0
0.0541291,0.0528757,0.00997436,0.00160791,0.161472,0.0856104,0.0862639,0.159516,0.344195,0.123781,0.0721983,0.206179,0.455312,0.00702948,0.961162,0.438755,0
0.182309,0.215213,0.000616625,0.138892,0.571874,0.269866,0.175311,0.207389,0.680558,0.40435,0.471189,0.404092,0.881956,0,0.799294,0.737952,0
0.253977,0.261905,0.00305576,0.202045,0.392081,0.224715,0.479498,0.0373079,0.375951,0.866305,0.304495,0.293736,0.849916,0,0.776209,0.381526,0
0.0188055,0.0544218,0.0374118,0.0367744,0.122534,0.0926905,0.158998,0.000715346,0.166524,0.149482,0.00146002,0.111405,0.468803,0.147846,0.94704,0.35241,0
0.0263204,0.0516388,0.0123199,0.0658823,0.0149567,0.0939978,0.0938132,0.0607539,0.208916,0.0642601,0.00438007,0.129854,0.210793,0.00616368,0.954916,0.408635,0
0.0500909,0.0683364,0.00148006,0.0718196,0.180463,0.125818,0.204751,0.106608,0.315616,0.219446,0.112395,0.197916,0.998314,0,0.954644,0.50502,0
0.22674,0.0773036,0.000794521,0.143141,0.285808,0.477307,0.042019,0.00884834,0.627383,0.93191,0.344262,0.217924,0.0556492,0,0.944867,0.348394,0
0.431818,0.0915275,0.000794521,0.143074,0.285861,0.477003,0.0428169,0.0102422,0.627182,0.931979,0.344296,0.217757,0.0556492,0,0.944867,0.348394,0
0.00532042,0.0584416,0.00411354,0.0411827,0.441171,0.10761,0.276457,0.147203,0.174611,0.492048,0.0716364,0.0639039,0.468803,0,0.940793,0.194779,0
0,0.0664811,0.00316552,0.0231382,0.34244,0.0721939,0.1512,0.510114,0.198407,0.289523,0.0864949,0.419286,0.455312,0,0.936719,0.272088,0
0.0212743,0.0565863,0.0139443,0.0825017,0.027325,0.104347,0.0875877,0.000715346,0.17688,0.0724184,0.000876013,0.146205,0.468803,0.00820449,0.942694,0.384538,0
0.0168212,0.0587508,0.00601736,0.00876163,0.0645631,0.0479116,0.00907508,0.0558703,0.189156,0.0648218,0.00105284,0.101379,0.910624,0.000309215,0.949484,0.418675,0
0.00376215,0.0500928,0.00320117,0.00267573,0.160749,0.0976931,0.213599,0.11358,0.281339,0.102875,0.0725324,0.194731,0.910624,0,0.959804,0.422691,0
0.0488132,0.067718,0.000576364,0.0734744,0.179522,0.123462,0.213017,0.114216,0.313702,0.218083,0.10779,0.196928,0.881956,0,0.956545,0.503012,0
0.18639,0.0822511,0.000230328,0.240545,0.368529,0.180673,0.343373,0.205623,0.297306,0.635926,0.0590723,0.201146,0.455312,0,0.920152,0.214859,0
0.0286328,0.0525665,0.0022326,0.158753,0.0526273,0.0428569,0.0911291,0.145766,0.0725904,0.104167,0.053843,0.168091,0.475548,0,0.948669,0.355422,0
0.039229,0.0507112,0.00649591,0.0672269,0.0152703,0.0942852,0.0922855,0.061806,0.207396,0.0637479,0.00613209,0.128513,0.210793,0.00616368,0.954916,0.408635,0
0.0840558,0.0977118,0.000695085,0.000445955,0.298591,0.218138,0.180166,0.169253,0.355374,0.699015,0.162038,0.234121,0.0556492,0.0215626,0.903042,0.243976,0
0.0155089,0.0528757,0.00940539,0,0.159164,0.0433823,0.240024,0.0176967,0.276018,0.18315,0.0562842,0.157585,0.468803,0.0125335,0.946225,0.316265,0
0.0118957,0.0507112,0.00649591,0.0703649,0.0169994,0.095474,0.0991852,0.0574597,0.207559,0.0636523,0.0067161,0.128403,0.210793,0.00616368,0.954916,0.408635,0
0.472415,0.234385,5.56903e-05,0.134022,0.322343,0.389961,0.181576,0.0855578,0.59677,0.95541,0.375226,0.205801,0.06914,0,0.850353,0.381526,0
0.286876,0.526902,0.00650189,0.194208,0.441394,0.257312,0.413901,0.114824,0.430514,0.889259,0.323428,0.309488,0.902192,0,0.546442,0.521084,0
0.326055,0.35838,0.000457707,0.125788,0.295772,0.166308,0.301408,0.222584,0.276852,0.815063,0.257955,0.199216,0.892074,0,0.707224,0.408635,0
0.0188055,0.0739023,0.00129761,0.0584269,0.320869,0.237566,0.167259,0.149425,0.387223,0.68501,0.13466,0.263239,0.88027,0,0.925584,0.221888,0
0.0168212,0.0568955,0.00341011,0.129254,0.435527,0.225593,0.0345813,0.112366,0.399791,0.419357,0.231961,0.251695,0.492411,0.001443,0.928571,0.205823,0
0.0557866,0.0816327,0.000891929,0.0725963,0.377706,0.107516,0.258015,0.227269,0.288343,0.351914,0.183518,0.431941,0.887015,0,0.923683,0.24498,0
0.326371,0.114409,7.07798e-05,0.0563688,0.375826,0.0988555,0.237895,0.266671,0.275047,0.346144,0.179112,0.447428,0.910624,0,0.903585,0.272088,0
0.0155089,0.050402,0.0177765,0.00490551,0.187541,0.0398948,0.197573,0.076542,0.309297,0.163814,0.0728456,0.193644,0.252951,0.0229231,0.963063,0.456827,0
0.0753608,0.363018,9.22229e-05,0.165138,0.310881,0.174226,0.402551,0.274979,0.29062,0.825134,0.277755,0.213211,0.892074,0,0.706953,0.417671,0
0,0.0664811,0.00147935,0.0259498,0.3399,0.0779817,0.130209,0.499975,0.194966,0.285199,0.0776205,0.409245,0.455312,0,0.93509,0.277108,0
0.0112854,0.0507112,0.00336265,0.00178382,0.152516,0.0906944,0.25547,0.110166,0.26898,0.0987714,0.0700841,0.184133,0.254637,0.00715316,0.95899,0.423695,0
0.0386867,0.0550402,0.0136113,0.00240154,0.163979,0.0999501,0.00318647,0.106613,0.321882,0.116525,0.0636998,0.204714,0.910624,0.0109668,0.957903,0.446787,0
0.0202532,0.0519481,0.00973148,0.00819879,0.165246,0.0868745,0.0882166,0.152261,0.341645,0.123026,0.0676902,0.202531,0.455312,0.00702948,0.962249,0.440763,0
0.0720597,0.0769944,0.00239535,0.0231897,0.321572,0.142699,0.0609515,0.109017,0.475749,0.306605,0.259659,0.328439,0.455312,0.000948258,0.958446,0.563253,0
0.0212743,0.0519481,0.00262395,0.11636,0.00480371,0.118457,0.00808915,0.0150223,0.208206,0.0668067,0.00584009,0.134774,0.475548,0,0.949756,0.386546,0
0.249779,0.139456,0.00143718,0.127961,0.29212,0.540226,0.206069,0.0881502,0.676075,0.918023,0.34955,0.266458,0.0573356,0,0.906029,0.388554,0
0.0586022,0.0810142,0.0022284,0.136705,0.363629,0.341359,0.197869,0.0558703,0.570364,0.941157,0.369552,0.227461,0.0708263,0,0.937262,0.313253,0
0.27598,0.266543,0.00305576,0.210529,0.389192,0.222592,0.49489,0.0319912,0.372493,0.866169,0.299033,0.291175,0.849916,0,0.785986,0.379518,0
0.0309995,0.0940012,0.000704313,0.130793,0.350053,0.242232,0.319047,0.225619,0.399569,0.668449,0.117015,0.288363,0.998314,0,0.920967,0.2249,0
0.0456909,0.0572047,0.00701762,0.00693744,0.0396102,0.0630608,0.0339392,0.0307182,0.186641,0.0617742,0.0122642,0.102286,0.910624,0.0001443,0.951385,0.408635,0
0.0300753,0.0538033,0.0123015,0.00439215,0.165571,0.0930683,0.0456851,0.127486,0.33191,0.119858,0.0631817,0.202292,0.249578,0.00948258,0.960076,0.443775,0
0.14956,0.0887446,0.00111253,0.0690655,0.174803,0.117142,0.235852,0.142532,0.305719,0.213813,0.093272,0.19209,0.881956,0,0.946496,0.518072,0
0.131138,0.067718,0.00071059,0.136881,0.282483,0.510319,0.00950022,0.00929949,0.654296,0.925195,0.343009,0.242843,0.0573356,0.620099,0.957903,0.354418,0
0.11905,0.0649351,0.00071059,0.13655,0.282271,0.508324,0.00212431,0.00904849,0.652729,0.925629,0.342626,0.241265,0.0573356,0.620099,0.954101,0.356426,0
0.0820566,0.0766852,0.000811342,0.00282047,0.339316,0.0673908,0.0764753,0.507279,0.198912,0.300999,0.112903,0.451546,0.0556492,0,0.931287,0.2751,0
0.0228747,0.0525665,0.00402779,0.14906,0.0693159,0.046201,0.0150212,0.18553,0.0767018,0.109956,0.0341658,0.155452,0.254637,0,0.948669,0.349398,0
0.029363,0.050402,0.00336265,0.00542528,0.151131,0.0916065,0.247245,0.111594,0.268042,0.0985294,0.0678161,0.183698,0.254637,0,0.95899,0.423695,0
0.0237832,0.0565863,0.0205762,0.00141023,0.166135,0.104909,0.0351155,0.0905414,0.314094,0.114001,0.0622079,0.203877,0.453626,0.0102247,0.958718,0.442771,0
0.00532042,0.0745207,0.00160429,0.0961548,0.479787,0.213518,0.0978108,0.197012,0.59746,0.369794,0.40365,0.467103,0.881956,0,0.954373,0.611446,0
0.250512,0.0875077,0.000773275,0.152729,0.280114,0.482815,0.00979261,0.00101165,0.636895,0.931957,0.337922,0.225986,0.0556492,0,0.939978,0.363454,0
0.0346517,0.0779221,0.0022284,0.138632,0.361934,0.341453,0.200464,0.0510659,0.570533,0.941432,0.367745,0.228397,0.0708263,0,0.944867,0.310241,0
0.0155089,0.05906,0.0409827,0.0117736,0.0580123,0.0540021,0,0.0448163,0.183174,0.0623445,0.00770914,0.0969876,0.455312,0.104391,0.950027,0.426707,0
0.0936039,0.300866,0.0041828,0.222958,0.412549,0.237907,0.451452,0.0526156,0.398175,0.877394,0.305977,0.314266,0.849916,0,0.764802,0.396586,0
0.131697,0.10235,0.00154535,0.175533,0.362509,0.223125,0.365126,0.293553,0.36777,0.658057,0.103995,0.260965,0.455312,0,0.913906,0.223896,0
0.187603,0.103278,0.000982549,0.00240154,0.337809,0.0687012,0.093494,0.50289,0.196581,0.299534,0.111552,0.448217,0.0556492,0,0.934003,0.271084,0
0,0.0572047,0.00303677,0.0581335,0.343239,0.104551,0.110464,0.514623,0.201926,0.265917,0.0262301,0.360517,0.468803,0,0.939978,0.276104,0
0,0.0578231,0.00383066,0.000445955,0.189447,0.0461125,0.199142,0.0982136,0.320775,0.196102,0.0555461,0.188832,0.910624,0,0.943237,0.314257,0
0.0237832,0.0522573,0.0110484,0.0464072,0.131314,0.0905094,0.119274,0.0243218,0.146758,0.140934,0.0067161,0.117126,0.468803,0.0130076,0.949484,0.338353,0
0.0106401,0.0513296,0.00218045,0.135304,0.0433552,0.0482927,0.113412,0.128366,0.0822749,0.0990785,0.0529044,0.181313,0.475548,0.0184086,0.949756,0.359438,0
0.0309995,0.0519481,0.00649591,0.0695419,0.0178841,0.0958261,0.0934759,0.06566,0.202379,0.0619879,0.0122642,0.12397,0.475548,0.00105133,0.954101,0.403614,0
0.0300753,0.0491651,0.00336265,0.00807659,0.150866,0.0928595,0.242567,0.115886,0.268471,0.098721,0.0663776,0.184403,0.254637,0,0.95899,0.423695,0
0.0202532,0.0510204,0.00672884,0.0185004,0.169503,0.0834438,0.0887394,0.164693,0.346807,0.124779,0.0677935,0.198737,0.455312,0.00338075,0.96252,0.439759,0
0.0587215,0.0714286,0.000655662,0.0513023,0.17544,0.0954981,0.174882,0.114536,0.295635,0.201562,0.0525454,0.19116,0.881956,0,0.953558,0.498996,0
0.145815,0.0735931,0.0017248,0.0265184,0.317715,0.140139,0.0698525,0.118465,0.476484,0.305458,0.254722,0.324681,0.455312,0.000948258,0.957903,0.561245,0
0.0135627,0.0757576,0.000812479,0.0382197,0.335579,0.145177,0.0242209,0.130611,0.491155,0.312907,0.270498,0.341312,0.881956,0,0.954373,0.572289,0
0.111773,0.230365,0.00100929,0.157261,0.581205,0.274631,0.234393,0.246728,0.685899,0.408267,0.47264,0.390683,0.881956,0,0.789245,0.745984,0
0.413901,0.348176,0.00119788,0.155535,0.255759,0.176518,0.220218,0.377497,0.287571,0.731126,0.21856,0.173316,0.88027,0,0.739544,0.373494,0
0.0106401,0.0788497,0.0198063,0.0290727,0.423475,0.0457772,0.0223306,0.00643811,0.0669592,0.546885,0.0102867,0.0324899,0.468803,0.00344259,0.933188,0.212851,0
0.100463,0.0847248,0.00118562,0.00189203,0.337347,0.0882798,0.115424,0.490886,0.192151,0.277902,0.0611127,0.392082,0.887015,0,0.925312,0.291165,0
0.0106401,0.0513296,0.00178067,0.114839,0.0358069,0.0518076,0.122853,0.0982136,0.0885598,0.0956458,0.0432324,0.19038,0.475548,0.00527726,0.949756,0.361446,0
0.0191777,0.0528757,0.00387116,0.0160544,0.0560042,0.085301,0.184354,0.0978456,0.145197,0.077548,0.00497266,0.156976,0.475548,0.000247372,0.952743,0.374498,0
0.0155089,0.0522573,0.00355599,0.0148242,0.154466,0.0988615,0.211633,0.0982136,0.275477,0.101143,0.0642834,0.188934,0.254637,0,0.959533,0.426707,0
0.0240784,0.054731,0.0202551,0.00089191,0.168624,0.11091,0.0721798,0.0765453,0.304866,0.110993,0.0627728,0.203416,0.910624,0.00624613,0.959804,0.439759,0
0.030309,0.0513296,0.00836837,0.0151887,0.185224,0.0512993,0.111547,0.0998208,0.296411,0.173283,0.0380279,0.189959,0.910624,0.022985,0.964422,0.459839,0
0.0654734,0.0667903,0.00211396,0.0345032,0.18391,0.156556,0.095198,0.107868,0.327529,0.234206,0.154362,0.20153,0.455312,0,0.958718,0.513052,0
0.180174,0.187075,0.00212809,0.157701,0.279718,0.467275,0.046747,0.0531093,0.630541,0.936356,0.335916,0.220942,0.06914,0,0.865834,0.400602,0
0.319822,0.273655,0.000561827,0.0241846,0.248915,0.14948,0.0639503,0.0552254,0.245788,0.77474,0.19419,0.148128,0.849916,0,0.788702,0.356426,0
0.0118957,0.0522573,0.00412709,0.00089191,0.14547,0.0589779,0.24688,0.0504002,0.240214,0.170603,0.0588097,0.141059,0.468803,0.00740054,0.947311,0.315261,0
0.0212743,0.0516388,0.00392375,0.148189,0.054396,0.0472976,0.0736037,0.160607,0.0799627,0.102387,0.0488704,0.1732,0.475548,0,0.949212,0.354418,0
0.0168212,0.0516388,0.00475758,0.0894415,0.0299134,0.0570369,0.0667048,0.0687811,0.0976397,0.0916691,0.0322106,0.193263,0.475548,0.0301175,0.949756,0.366466,0
0.0340358,0.0742115,0.00227511,0.13813,0.384189,0.116723,0.105534,0.0756949,0.190035,0.599698,0.0265868,0.105864,0.06914,0,0.931559,0.206827,0
0.0155089,0.0522573,0.00412709,0.00178382,0.146,0.0591485,0.249229,0.0489006,0.240614,0.170608,0.0594521,0.14156,0.468803,0,0.947311,0.315261,0
0.0191777,0.0516388,0.0135913,0.137693,0.0452302,0.0494134,0.1044,0.127711,0.0840598,0.0988737,0.0553,0.181947,0.475548,0.0184086,0.949756,0.359438,0
0.0155089,0.054731,0.0149514,0.00178382,0.180691,0.0601076,0.0297404,0.0974552,0.291979,0.179394,0.0172678,0.191306,0.455312,0.0268604,0.963335,0.472892,0
0.0456909,0.0782313,0.00302517,0.105435,0.470685,0.207606,0.116014,0.219387,0.588244,0.366553,0.392955,0.459333,0.998314,0,0.954101,0.605422,0
0.0338281,0.0803958,0.0175605,0.0873458,0.406472,0.0831998,0.0350512,0.00357673,0.133099,0.57962,0.00652942,0.0529574,0.06914,0,0.926127,0.216867,0
0.0191777,0.0519481,0.00325639,0.0289871,0.0386083,0.0727671,0.0768653,0.0616693,0.124233,0.082819,0.0151505,0.17011,0.998314,0,0.951928,0.368474,0
0.0155089,0.0513296,0.00203789,0.0165965,0.0574896,0.086358,0.187341,0.0953022,0.146932,0.0768836,0.00715858,0.155175,0.475548,0.000247372,0.952743,0.374498,0
0.0377655,0.0578231,0.0526008,0.0492937,0.0142912,0.0837059,0.0142899,0.0480561,0.190403,0.0599355,0.0158357,0.111947,0.910624,0.00511235,0.952471,0.405622,0
0.0106401,0.0757576,0.000963501,0.146691,0.360565,0.338903,0.187918,0.0419866,0.566332,0.94049,0.363213,0.23255,0.0708263,0,0.944867,0.310241,0
0.0112854,0.0816327,0.0145215,0.0963769,0.401966,0.0884507,0.0337559,0.00143069,0.142049,0.582755,0.00613209,0.0613438,0.06914,0,0.927213,0.207831,0
0.0188055,0.0522573,0.00644566,0.0624337,0.0313771,0.064358,0.00106216,0.0533113,0.110046,0.0872451,0.0243907,0.181586,0.475548,0.00705009,0.951385,0.366466,0
0.0135627,0.0519481,0.00439487,0.0477172,0.0339723,0.0681221,0.0332677,0.0553781,0.116405,0.0851571,0.0205028,0.17613,0.475548,0,0.951928,0.368474,0
0.0664255,0.0955473,0.00099884,0.124053,0.427243,0.18346,0.255344,0.255054,0.552704,0.349923,0.348252,0.427031,0.881956,0,0.945953,0.615462,0
0.0191777,0.0825603,0.00492556,0.116784,0.438012,0.189185,0.243206,0.276982,0.561142,0.354091,0.358942,0.436596,0.455312,0.00808081,0.951114,0.60743,0
0.0346517,0.0497836,0.00323051,0.0147435,0.146889,0.0933123,0.225022,0.111493,0.264531,0.0975363,0.0617201,0.181004,0.254637,0,0.960348,0.420683,0
0.0135627,0.0519481,0.00917986,0.00359541,0.184065,0.0488857,0.165958,0.0709636,0.295701,0.168605,0.0540113,0.186058,0.910624,0.00589569,0.964693,0.460843,0
0.0168212,0.0714286,0.00701666,0.00931182,0.417386,0.0584923,0.00829571,0.0715238,0.0894385,0.526105,0.042078,0.0269654,0.468803,0.000391672,0.934275,0.202811,0
0.0273724,0.0538033,0.00857842,0.023471,0.173381,0.0882494,0.0949607,0.144112,0.338818,0.122261,0.0596526,0.194756,0.455312,0.00766852,0.96252,0.442771,0
0.00376215,0.0528757,0.0165497,0.0365275,0.176277,0.0530865,0.122051,0.0865568,0.322537,0.144734,0.123148,0.18928,0.910624,0.0153164,0.963607,0.454819,0
0.11159,0.0735931,0.00672496,0.0294195,0.308172,0.135509,0.108387,0.135727,0.467582,0.302139,0.244253,0.315557,0.881956,0.0114616,0.957088,0.562249,0
0.240462,0.113482,0.0286486,0.14857,0.275855,0.506673,0.00106216,0.0081562,0.659158,0.927802,0.33475,0.246407,0.892074,0.921727,0.947311,0.35743,0
0.0372017,0.0599876,0.00193477,0.0597846,0.427948,0.104434,0.210152,0.120274,0.1686,0.495201,0.0558859,0.0517128,0.468803,0,0.941608,0.195783,0
0.0263204,0.0516388,0.00757352,0.135972,0.0800483,0.0520203,0.0308026,0.201342,0.0859084,0.111378,0.0216162,0.154699,0.475548,0.00406102,0.948941,0.348394,0
0.0135627,0.0516388,0.00300098,0.0212614,0.0434202,0.076231,0.0981619,0.05565,0.129982,0.081041,0.0159323,0.165439,0.998314,0,0.951928,0.368474,0
0.198639,0.169759,0.00135753,0.170093,0.376114,0.321956,0.0698525,0.0989481,0.538212,0.930933,0.360234,0.246177,0.06914,0,0.900054,0.337349,0
0.116233,0.0732839,0.0010538,0.186343,0.391869,0.308174,0.0194986,0.115457,0.515316,0.922775,0.360234,0.257607,0.06914,0,0.936176,0.299197,0
0.0735878,0.0952381,0.0484764,0.000445955,0.294873,0.217503,0.204536,0.186266,0.354163,0.695617,0.145752,0.234241,0.0556492,0.0211709,0.911461,0.236948,0
0.0922715,0.0791589,0.000719466,0.233096,0.35673,0.188908,0.330548,0.229982,0.310654,0.638959,0.0598552,0.210988,0.88027,0,0.919609,0.216867,0
0.00532042,0.0519481,0.00239133,0.0314738,0.0405735,0.0737334,0.0747822,0.0522251,0.125778,0.0822347,0.0191969,0.168479,0.475548,0,0.951928,0.368474,0
0.00376215,0.0531849,0.0106252,0.000445955,0.215589,0.0588529,0.154857,0.183532,0.317345,0.205336,0.0452833,0.214889,0.998314,0,0.946768,0.300201,0
0.0321171,0.0513296,0.00300098,0.00981101,0.0488015,0.0801909,0.127002,0.0589585,0.13658,0.0791097,0.0150517,0.160443,0.475548,0.00416409,0.952743,0.368474,0
0.470235,0.164811,0.000995665,0.142027,0.323807,0.373246,0.146196,0.0214604,0.607748,0.960827,0.360346,0.219435,0.892074,0,0.896795,0.35241,0
0.453169,0.296537,0.000265702,0.142785,0.34469,0.350303,0.220832,0.0345742,0.585291,0.947687,0.358048,0.228879,0.06914,0,0.842477,0.389558,0
0.0191777,0.0516388,0.00934512,0.0577008,0.0357777,0.0676568,0.0141709,0.0438875,0.115495,0.0855291,0.0270368,0.17702,0.475548,0.00307153,0.951385,0.366466,0
0.0546446,0.0658627,0.00814508,0.0252034,0.192319,0.148996,0.00637294,0.178402,0.339987,0.245174,0.153931,0.209031,0.455312,0.00752422,0.961162,0.524096,0
0.060482,0.076376,0.0030928,0.119427,0.456947,0.198561,0.154543,0.25602,0.574036,0.361716,0.376609,0.447358,0.998314,0,0.954101,0.605422,0
0.222886,0.233457,0.00216113,0.164039,0.290711,0.537219,0.358213,0.0119914,0.704342,0.916344,0.334936,0.294056,0.06914,0,0.872624,0.420683,0
0.0252244,0.0754484,0.00458908,0.0591374,0.317446,0.237092,0.230938,0.189648,0.3863,0.681528,0.117236,0.263851,0.455312,0,0.931016,0.220884,0
0.0202532,0.0572047,0.00670935,0.152728,0.417046,0.217147,0.0943648,0.115437,0.420728,0.412734,0.250771,0.266056,0.263069,0.00484436,0.929658,0.208835,0
0,0.0516388,0.00593787,0.000630676,0.140057,0.0786935,0.239598,0.082162,0.207114,0.158363,0.0412957,0.131952,0.998314,0.00795712,0.949212,0.329317,0
0.0112854,0.0510204,0.00300098,0.0133787,0.0484842,0.0798153,0.120057,0.0527807,0.135925,0.0791996,0.0172555,0.160599,0.475548,0.00416409,0.952743,0.368474,0
0.0252244,0.0593692,0.0208864,0.0188202,0.0894547,0.0458924,0.136693,0.0243218,0.177019,0.0635726,0.00123887,0.0903997,0.475548,0.0186147,0.954373,0.421687,0
0.288529,0.0748299,0.000733035,0.185052,0.296905,0.406921,0.161259,0.161359,0.615267,0.953882,0.351816,0.216678,0.06914,0,0.945682,0.321285,0
0.00532042,0.0522573,0.00415033,0.00133787,0.218819,0.0609944,0.157608,0.191106,0.313681,0.205978,0.0461006,0.217981,0.998314,0.00715316,0.946768,0.300201,1
0.035456,0.054731,0.0113583,0.00160791,0.13804,0.0889278,0.245135,0.0612572,0.189163,0.152235,0.0272551,0.127932,0.468803,0.0184704,0.946225,0.336345,0
0.0237832,0.0510204,0.00345339,0.00807659,0.16612,0.114602,0.0703353,0.0520632,0.297357,0.108716,0.0550906,0.195807,0.998314,0,0.961706,0.436747,0
0.335004,0.0652443,0.0286486,0.15592,0.272918,0.510945,0.0262763,0.0157051,0.666746,0.927894,0.331475,0.253268,0.06914,0,0.939978,0.35743,0
0.0212743,0.0516388,0.00239133,0.0267573,0.0449725,0.0767514,0.0899077,0.0423688,0.130762,0.080639,0.0216792,0.164236,0.475548,0,0.952471,0.36747,0
0.0273724,0.0510204,0.00255172,0.00973981,0.125685,0.0654535,0.215994,0.0454343,0.219171,0.0818923,0.0590759,0.13705,0.254637,0.011008,0.960348,0.416667,0
0.332709,0.152134,5.45543e-05,0.169581,0.568559,0.265298,0.240723,0.250061,0.670072,0.404049,0.455924,0.395743,0.455312,0,0.855242,0.688755,0
0.364632,0.213977,0.000199608,0.159441,0.309185,0.38791,0.120141,0.0742617,0.61251,0.959301,0.358586,0.218661,0.06914,0,0.88403,0.369478,0
